seed,method,mse,rmse,mae,coverage,coverage_percent,mean_width,median_width,mean_interval_score,lower_miss_rate,upper_miss_rate,elapsed_seconds,selected_residual_window
2025,M4_Quantile_Minusformer,15.63261431477694,3.9538101010009243,3.005472266840938,0.74,74.0,11.244458014891693,10.336112835751646,31.257508653027543,0.19,0.07,15.827466399990954,
2025,M5_SortBootstrap_ANN,11.800130105533322,3.4351317450038685,2.6517697919699375,0.67,67.0,6.2148032551456485,5.7023501885691275,31.982237046282577,0.175,0.155,20.148354599950835,
2025,M6_OOT_Adaptive_EnbPI,12.969626239952335,3.6013367295980996,2.737965492386122,0.885,88.5,11.807896767401317,11.216517272965579,20.63809283117099,0.05,0.065,176.18164860003162,300.0
2026,M1_DistPred_ANN,8.509198213403273,2.917053001473109,2.355526007211163,0.92,92.0,11.172903912944554,10.668611638778664,14.62617120925807,0.04,0.04,22.640051700058393,
2026,M2_DistPred_Minusformer,9.990291282255825,3.1607422043336317,2.501876279509601,0.91,91.0,10.543934687657115,10.176643525827128,15.77238485822004,0.04,0.05,22.92975250002928,
2026,M3_Quantile_ANN,8.329978557164084,2.8861702231788207,2.3227002411875812,0.915,91.5,10.551686824841259,9.964301928208249,13.883081852863125,0.045,0.04,22.580016800027806,
2026,M4_Quantile_Minusformer,8.962355121637541,2.9937192790302736,2.3653367787860295,0.545,54.50000000000001,4.547920006720184,4.202659735703088,39.123596163409886,0.125,0.33,22.91291439998895,
2026,M5_SortBootstrap_ANN,7.892548997431204,2.8093680779547565,2.264776299852079,0.63,63.0,5.317325066832661,5.22853480972889,26.32483277570628,0.18,0.19,30.669831600040197,
2026,M6_OOT_Adaptive_EnbPI,8.688068303405817,2.947552934792829,2.350894935634374,0.94,94.0,11.561576276714389,11.588100670410245,13.826089341236303,0.02,0.04,174.5502637999598,400.0
2027,M1_DistPred_ANN,14.225507791742967,3.771671750264459,2.9222553235011732,0.905,90.5,13.99923813846478,13.424695476014787,20.435477121326453,0.08,0.015,15.814703900017776,
2027,M2_DistPred_Minusformer,16.592201100885806,4.073352562802023,3.2209011389429985,0.91,91.0,13.881094319490284,12.853917125621496,22.416992291557072,0.04,0.05,16.251981899957173,
2027,M3_Quantile_ANN,14.345151308011419,3.78749934759221,2.947178212229045,0.91,91.0,13.755156462458462,13.662220127041502,19.025054300520832,0.06,0.03,15.794732199981809,
2027,M4_Quantile_Minusformer,15.701984125830682,3.962572917414982,3.0859806886105265,0.85,85.0,11.920885851351112,11.038976908554801,24.941959202532562,0.095,0.055,16.316026599961333,
2027,M5_SortBootstrap_ANN,13.246810873992011,3.6396168581310877,2.8492370535742895,0.655,65.5,6.766588980900624,6.707440813175303,32.492524958202026,0.185,0.16,22.080430799978785,
2027,M6_OOT_Adaptive_EnbPI,13.93503780441783,3.732966354578866,2.9029938138055593,0.895,89.5,12.346692564374637,12.127055435253645,20.32693009299285,0.06,0.045,173.998677399999,100.0
2028,M1_DistPred_ANN,9.636336303763496,3.1042448846319286,2.504378513059469,0.855,85.5,10.246736222590533,10.020036766212845,16.528313813266674,0.07,0.075,13.673728199966718,
2028,M2_DistPred_Minusformer,10.310306752789765,3.2109666383800635,2.5454674410116365,0.885,88.5,10.601104438687887,10.160955940115727,16.747917811427786,0.055,0.06,13.801981900003739,
2028,M3_Quantile_ANN,9.58783309206083,3.09642262814055,2.490806707638463,0.92,92.0,11.536451178576076,10.874098237716868,15.380779574613738,0.015,0.065,13.51079440000467,
2028,M4_Quantile_Minusformer,12.416666276558363,3.5237290299565265,2.809432689740928,0.675,67.5,8.166175255711403,7.705145132476734,31.684882236139316,0.085,0.24,16.31795019999845,
2028,M5_SortBootstrap_ANN,8.362058975427594,2.8917224928107457,2.3144993480198868,0.645,64.5,5.513675707207273,5.370317433520179,28.163971451073447,0.185,0.17,20.335288000002038,
2028,M6_OOT_Adaptive_EnbPI,8.960366518605555,2.9933871314291367,2.4043725015741924,0.925,92.5,11.452580287437167,11.642888042607492,14.743786254042933,0.03,0.045,177.85440299997572,300.0
2029,M1_DistPred_ANN,8.889234081685794,2.9814818600296387,2.376002909954648,0.94,94.0,11.92035029335414,11.696653084928716,14.528142401082876,0.04,0.02,12.798346900031902,
2029,M2_DistPred_Minusformer,9.99082137449167,3.1608260588794934,2.572420521523988,0.88,88.0,10.248865795568571,9.672323947639022,16.238603499322732,0.065,0.055,13.548811100015882,
2029,M3_Quantile_ANN,9.169305018005092,3.0280860321340097,2.4534597785075203,0.915,91.5,10.686186055974112,10.382164834236146,14.527567724703975,0.05,0.035,12.703422399994452,
2029,M4_Quantile_Minusformer,9.703897143078674,3.115107886266329,2.4519971427925777,0.56,56.00000000000001,4.895771548063504,4.488844362848437,36.6979662816615,0.2,0.24,14.09870710002724,
2029,M5_SortBootstrap_ANN,7.782523444222286,2.789717448814895,2.2373379155867443,0.675,67.5,5.621316662267791,5.549856141640875,23.607368093386977,0.175,0.15,23.10979140002746,
2029,M6_OOT_Adaptive_EnbPI,8.296426009091606,2.8803517162130747,2.3505545370289136,0.945,94.5,10.976254754634155,11.221244556196654,13.358031948531506,0.025,0.03,181.1341222000192,100.0
