date,observed,trend,seasonal_132,cycle_level,remainder,abs_remainder,rolling_remainder_sd
1906-02-01,52.3,64.37394106348609,73.80804436083857,138.18198542432464,-85.88198542432465,85.88198542432465,25.272050586739404
1906-03-01,107.4,64.24950372690279,81.10988337039254,145.35938709729533,-37.95938709729532,37.95938709729532,25.306815475272984
1906-04-01,92.2,64.12416397137366,74.3584937720812,138.48265774345487,-46.28265774345486,46.28265774345486,25.427480160861382
1906-05-01,96.2,63.99781957512771,131.74948490149254,195.74730447662023,-99.54730447662024,99.54730447662024,28.695784651570197
1906-06-01,105.3,63.870365095775064,129.07669840328742,192.9470634990625,-87.64706349906248,87.64706349906248,30.771375141267836
1906-07-01,172.7,63.741689056362766,127.68426960108769,191.42595865745045,-18.72595865745047,18.72595865745047,30.00358908810431
1906-08-01,79.6,63.61167373398366,77.50372889195741,141.11540262594107,-61.51540262594107,61.51540262594107,30.075780648917696
1906-09-01,93.5,63.4801974639945,158.75563479488383,222.23583225887833,-128.73583225887833,128.73583225887833,34.64745251888422
1906-10-01,29.7,63.34713575431268,67.28381214637653,130.63094790068922,-100.9309479006892,100.9309479006892,36.603522656064555
1906-11-01,64.8,63.21235974913469,27.59237490294868,90.80473465208337,-26.00473465208337,26.00473465208337,36.32061677808071
1906-12-01,108.0,63.07573763101506,41.48816319448528,104.56390082550034,3.4360991744996596,3.4360991744996596,36.71540690267475
1907-01-01,127.4,62.937138981718064,73.33969512640694,136.276834108125,-8.876834108124996,8.876834108124996,36.6972534520159
1907-02-01,180.3,62.79643590786097,70.29792876491182,133.09436467277277,47.20563532722723,47.20563532722723,38.84196442073498
1907-03-01,101.1,62.65350724311133,49.26830118746043,111.92180843057176,-10.821808430571764,10.821808430571764,38.83367825910154
1907-04-01,87.6,62.5082414465343,46.3522711080168,108.8605125545511,-21.260512554551106,21.260512554551106,38.426344196810604
1907-05-01,71.4,62.36054944594073,41.05283086658409,103.41338031252482,-32.01338031252481,32.01338031252481,38.20210304832029
1907-06-01,67.2,62.21037956216096,52.79358403636583,115.00396359852678,-47.803963598526785,47.803963598526785,38.31321780464886
1907-07-01,82.9,62.05773478905507,57.302646006716586,119.36038079577165,-36.46038079577165,36.46038079577165,38.23243455438324
1907-08-01,90.5,61.902693553128614,84.96315902454256,146.86585257767118,-56.36585257767118,56.36585257767118,38.28937501160048
1907-09-01,141.7,61.74543452308502,74.39346501616656,136.13889953925158,5.561100460748413,5.561100460748413,38.806075550110826
1907-10-01,109.1,61.58626388190732,59.622668401311444,121.20893228321876,-12.10893228321877,12.10893228321877,38.79970072104942
1907-11-01,102.5,61.425642171005556,69.77461286143192,131.20025503243747,-28.700255032437475,28.700255032437475,38.64089061101944
1907-12-01,78.9,61.264217217281825,34.960852754536965,96.22506997181878,-17.325069971818785,17.325069971818785,38.577282269152555
1908-01-01,65.4,61.102850838859624,21.655402334561394,82.75825317342102,-17.358253173421012,17.358253173421012,38.610596973535124
1908-02-01,56.6,60.94262440171279,22.14909526191315,83.09171966362594,-26.491719663625943,26.491719663625943,38.371891646824444
1908-03-01,47.9,60.784811087921334,11.822388230529327,72.60719931845065,-24.707199318450662,24.707199318450662,38.33785070100963
1908-04-01,96.1,60.63079228053104,25.618242358604324,86.24903463913536,9.850965360864635,9.850965360864635,37.3654380049145
1908-05-01,68.0,60.52277063387647,3.4235689720808606,63.94633960595733,4.053660394042673,4.053660394042673,37.650432906517196
1908-06-01,80.2,60.41640200321705,17.209272654022467,77.62567465723951,2.5743253427604813,2.5743253427604813,37.996754284148125
1908-07-01,65.8,60.31193747438922,18.855438694114955,79.16737616850418,-13.367376168504173,13.367376168504173,37.513580160105725
1908-08-01,150.9,60.20959244131538,67.93240128743177,128.14199372874714,22.758006271252853,22.758006271252853,37.94788291631867
1908-09-01,144.9,60.10955437366531,52.38914845304268,112.49870282670798,32.401297173292015,32.401297173292015,39.160857496640936
1908-10-01,53.9,60.01198851699161,9.629492383123575,69.64148090011518,-15.741480900115185,15.741480900115185,38.80189202291033
1908-11-01,75.9,59.91705752587196,11.496082781163947,71.4131403070359,4.486859692964096,4.486859692964096,38.36840571733194
1908-12-01,65.9,59.824930992684465,0.051699447627317485,59.87663044031178,6.023369559688227,6.023369559688227,38.595663225874176
1909-01-01,94.6,59.73577734601761,18.94639431381196,78.68217165982958,15.917828340170416,15.917828340170416,39.00365411446334
1909-02-01,77.6,59.649784830105666,25.769814158433633,85.41959898853929,-7.819598988539305,7.819598988539305,37.68308970484507
1909-03-01,110.5,59.56714573621573,44.034656807161525,103.60180254337726,6.898197456622746,6.898197456622746,37.91739022195306
1909-04-01,53.7,59.48805238409992,-8.818777790058293,50.66927459404163,3.0307254059583713,3.0307254059583713,37.89906840513639
1909-05-01,60.0,59.412692661867816,-7.760627785929081,51.652064875938734,8.347935124061259,8.347935124061259,35.66552373194591
1909-06-01,37.8,59.341249550393385,-19.625588788256607,39.71566076213678,-1.9156607621367812,1.9156607621367812,33.649765154171426
1909-07-01,59.6,59.27388683441337,-17.299040809134475,41.97484602527889,17.62515397472111,17.62515397472111,34.079573162242724
1909-08-01,38.5,59.21075804064215,-31.465191249576325,27.745566791065823,10.754433208934174,10.754433208934174,33.32448318841364
1909-09-01,64.7,59.151993537743024,-7.051178173095197,52.10081536464783,12.599184635352174,12.599184635352174,26.889203288296773
1909-10-01,97.4,59.09770341581922,3.99212628435921,63.08982970017843,34.31017029982157,34.31017029982157,22.669131386709804
1909-11-01,93.0,59.04797139315544,-6.621841933417869,52.426129459737574,40.573870540262426,40.573870540262426,23.552280985342538
1909-12-01,90.2,59.00285915311423,-5.041010458954996,53.96184869415924,36.23815130584077,36.23815130584077,24.408251601598426
1910-01-01,44.0,58.96237926834803,-25.015610316695483,33.946768951652544,10.053231048347456,10.053231048347456,24.451077586781754
1910-02-01,52.5,58.92651477612246,-18.66610715291679,40.260407623205666,12.239592376794334,12.239592376794334,23.13726188490753
1910-03-01,35.7,58.895243588010345,-26.816663223768202,32.07858036424214,3.62141963575786,3.62141963575786,23.106095614045593
1910-04-01,14.1,58.868537023681505,-38.349272687541614,20.51926433613989,-6.419264336139889,6.419264336139889,22.87753873716818
1910-05-01,36.9,58.84633032126334,-32.31024130972233,26.53608901154101,10.363910988458997,10.363910988458997,22.332691843103177
1910-06-01,20.5,58.82854200292487,-30.252359177549998,28.57618282537487,-8.076182825374872,8.076182825374872,20.837784017355652
1910-07-01,23.5,58.815095061235624,-31.930653915122015,26.88444114611361,-3.384441146113609,3.384441146113609,19.84252047753676
1910-08-01,19.3,58.80592401685131,-41.48083924855492,17.325084768296385,1.9749152317036192,1.9749152317036192,17.14153999043295
1910-09-01,43.7,58.80097446031554,-38.45601519035494,20.344959269960597,23.3550407300394,23.3550407300394,17.454023544576735
1910-10-01,63.9,58.80019445414915,-38.29201124060964,20.50818321353951,43.391816786460495,43.391816786460495,18.40886841766099
1910-11-01,8.3,58.80351333633212,-51.74424859635611,7.059264739976008,1.240735260023996,1.240735260023996,17.466478140808896
1910-12-01,9.6,58.81083288845732,-45.32220551312539,13.48862737533193,-3.8886273753319287,3.8886273753319287,17.08335366179962
1911-01-01,5.6,58.82206287524651,-56.68207394450013,2.1399889307463766,3.460011069253625,3.460011069253625,16.58665774573703
1911-02-01,15.0,58.83713636089535,-43.38055516540664,15.45658119548871,-0.45658119548870957,0.45658119548870957,15.605354125579517
1911-03-01,13.0,58.85599403855329,-54.43202455122423,4.42396948732906,8.57603051267094,8.57603051267094,14.555479763427531
1911-04-01,27.6,58.8785598682631,-49.67880740266171,9.199752465601392,18.40024753439861,18.40024753439861,14.63849666568265
1911-05-01,15.1,58.904742619734634,-53.96833373437011,4.936408885364521,10.16359111463548,10.16359111463548,14.611525343214073
1911-06-01,3.7,58.93446938050564,-59.24708615906457,-0.3126167785589331,4.012616778558936,4.012616778558936,14.594135284337499
1911-07-01,5.9,58.9676771062013,-58.43652297332567,0.5311541328756277,5.368845867124371,5.368845867124371,14.080652237758054
1911-08-01,6.7,59.004304921838056,-61.955758559895536,-2.9514536380574796,9.651453638057475,9.651453638057475,13.910123045969813
1911-09-01,6.7,59.04431978696043,-61.154015825409154,-2.1096960384487247,8.80969603844872,8.80969603844872,13.352153393203745
1911-10-01,4.5,59.08769904355625,-57.68220999154765,1.4054890520085976,3.0945109479914024,3.0945109479914024,12.708716034534334
1911-11-01,7.0,59.134421632568795,-62.51711216111651,-3.3826905285477125,10.382690528547705,10.382690528547705,12.679994455945508
1911-12-01,3.7,59.184503280722865,-60.47671027689721,-1.2922069961743432,4.992206996174346,4.992206996174346,12.689654093510637
1912-01-01,0.4,59.23799388609723,-66.86532422657442,-7.627330340477187,8.027330340477192,8.027330340477192,12.646414161277601
1912-02-01,0.0,59.29494625375598,-68.02287786507033,-8.727931611314347,8.727931611314347,8.727931611314347,12.29732015334898
1912-03-01,8.2,59.35537530795678,-64.23616561315528,-4.880790305198502,13.080790305198505,13.080790305198505,12.297474010295103
1912-04-01,7.6,59.41928846315706,-65.16457876837622,-5.745290305219157,13.345290305219152,13.345290305219152,12.248972574998332
1912-05-01,7.4,59.48669198371559,-57.769439183216306,1.7172528004992813,5.682747199500724,5.682747199500724,12.26946316072813
1912-06-01,6.9,59.557578368408294,-60.17506118472323,-0.61748281631494,7.517482816314946,7.517482816314946,12.101204246659323
1912-07-01,4.9,59.63191707125939,-63.39419561015089,-3.7622785388915005,8.662278538891506,8.662278538891506,12.043314761972672
1912-08-01,0.5,59.70967411657055,-66.5931516873698,-6.883477570799251,7.383477570799251,7.383477570799251,12.052703225853172
1912-09-01,15.9,59.790831989532805,-60.62442661959892,-0.8335946300661163,16.733594630066122,16.733594630066122,12.095870990354284
1912-10-01,7.6,59.8753520270187,-55.50521479925386,4.370137227764843,3.2298627722351583,3.2298627722351583,11.424569891027552
1912-11-01,1.9,59.96315480671788,-62.10955381794562,-2.146399011227736,4.046399011227734,4.046399011227734,10.12990949266632
1912-12-01,10.6,60.05414805315501,-65.28772030850476,-5.233572255349749,15.833572255349743,15.833572255349743,9.042156730699517
1913-01-01,3.8,60.14822406942753,-60.19068370590597,-0.04245963647844064,3.842459636478438,3.842459636478438,9.058479872968729
1913-02-01,4.8,60.2452505655784,-57.83354692586661,2.4117036397117957,2.3882963602882015,2.3882963602882015,9.066037420760804
1913-03-01,0.8,60.3450925500408,-56.073221678296854,4.27187087174395,-3.4718708717439526,3.4718708717439526,9.22662077203621
1913-04-01,1.6,60.447605967202115,-60.324233501480464,0.12337246572165128,1.4766275342783501,1.4766275342783501,8.983699001523307
1913-05-01,0.0,60.552650055390444,-51.65386507840992,8.898784976980522,-8.898784976980522,8.898784976980522,9.370081583319159
1913-06-01,0.0,60.66008714812581,-49.019322189684445,11.640764958441366,-11.640764958441366,11.640764958441366,9.550049576231007
1913-07-01,2.9,60.76977744908686,-49.81817405725671,10.951603391830147,-8.051603391830149,8.051603391830149,9.72249764996885
1913-08-01,0.4,60.88155977553273,-55.08577480089023,5.795784974642501,-5.395784974642503,5.395784974642503,9.900370380424746
1913-09-01,2.0,60.99525433240353,-45.04932552906384,15.94592880333969,-13.94592880333969,13.94592880333969,10.034200957649166
1913-10-01,5.2,61.11065729084821,-35.08517534270235,26.02548194814586,-20.825481948145857,20.825481948145857,8.715707919008606
1913-11-01,1.2,61.22754658253473,-41.047040579696166,20.180506002838563,-18.98050600283856,18.98050600283856,9.492668191149889
1913-12-01,6.3,61.34571143489543,-47.76664261676501,13.579068818130416,-7.279068818130419,7.279068818130419,9.580323576988482
1914-01-01,4.7,61.46496540225774,-41.11901943981736,20.345945962440382,-15.64594596244038,15.64594596244038,10.070680153746798
1914-02-01,4.4,61.58511648609448,-29.453535271051518,32.13158121504296,-27.731581215042958,27.731581215042958,11.253484910937125
1914-03-01,5.3,61.705980846147575,-31.592198993248914,30.11378185289866,-24.813781852898664,24.813781852898664,12.021215851608662
1914-04-01,28.9,61.82739597557454,-16.985305428595147,44.84209054697939,-15.942090546979394,15.942090546979394,11.945601092674682
1914-05-01,8.7,61.94920632783395,-29.1589420964395,32.790264231394445,-24.09026423139445,24.09026423139445,12.452329597663784
1914-06-01,19.1,62.07125450517464,-18.585352277255275,43.48590222791937,-24.385902227919367,24.385902227919367,13.004956535277605
1914-07-01,9.1,62.1933836936875,-24.203904362336626,37.98947933135088,-28.889479331350877,28.889479331350877,13.692232888911025
1914-08-01,12.9,62.315418103397036,-15.306227176752005,47.00919092664503,-34.10919092664503,34.10919092664503,14.469862823555326
1914-09-01,21.2,62.43716702562544,-17.72816690798719,44.709000117638254,-23.50900011763825,23.50900011763825,14.648833116144171
1914-10-01,13.7,62.55846116646086,20.496777673966992,83.05523884042785,-69.35523884042786,69.35523884042786,18.08254487712455
1914-11-01,27.3,62.67916244292267,22.157804167273653,84.83696661019633,-57.536966610196316,57.536966610196316,19.6900304527627
1914-12-01,37.3,62.799137895788924,36.90864583042937,99.7077837262183,-62.4077837262183,62.4077837262183,21.458643986866967
1915-01-01,38.5,62.91824449159247,6.083434184294266,69.00167867588674,-30.50167867588673,30.50167867588673,21.45628531906353
1915-02-01,70.4,63.03634275018318,6.644080547858751,69.68042329804193,0.7195767019580757,0.7195767019580757,21.277953661387414
1915-03-01,64.8,63.15329553088635,15.550941809711261,78.70423734059762,-13.904237340597618,13.904237340597618,20.838460530569144
1915-04-01,68.9,63.268951950288034,8.147120428180495,71.41607237846853,-2.5160723784685217,2.5160723784685217,20.433831995468125
1915-05-01,55.1,63.38318185426797,12.190499115745848,75.57368097001381,-20.47368097001381,20.47368097001381,20.205854333804357
1915-06-01,114.7,63.495878712828045,38.4441470508341,101.94002576366213,12.759974236337854,12.759974236337854,20.383161159838174
1915-07-01,119.4,63.606989137419916,40.40642585673026,104.01341499415017,15.386585005849824,15.386585005849824,20.6243754497889
1915-08-01,116.0,63.716493860864475,40.281772544836976,103.99826640570146,12.001733594298557,12.001733594298557,20.772613610618375
1915-09-01,82.4,63.82437838693553,21.44724573221684,85.27162411915236,-2.871624119152365,2.871624119152365,20.20671270270394
1915-10-01,89.1,63.93062642535894,41.62781235536121,105.55843878072014,-16.45843878072015,16.45843878072015,19.99119284836245
1915-11-01,70.9,64.0352120530077,17.23978052632837,81.27499257933607,-10.374992579336066,10.374992579336066,19.75015120926794
1915-12-01,57.5,64.13809200592493,43.789278000618275,107.92737000654321,-50.42737000654321,50.42737000654321,19.882730250170635
1916-01-01,75.5,64.23920703316905,48.15593238464309,112.39513941781215,-36.89513941781214,36.89513941781214,19.831799730669527
1916-02-01,92.4,64.33851948102148,78.89284937621744,143.23136885723892,-50.831368857238914,50.831368857238914,20.250712069053552
1916-03-01,111.7,64.43602126156328,46.81402719016461,111.25004845172789,0.4499515482721108,0.4499515482721108,20.349372524735696
1916-04-01,119.8,64.53172053980212,91.18835380569564,155.72007434549778,-35.92007434549777,35.92007434549777,20.210908727204426
1916-05-01,124.0,64.62564477219958,57.788092923565785,122.41373769576536,1.586262304234637,1.586262304234637,20.455001271144408
1916-06-01,112.9,64.71785026952803,45.95341932147862,110.67126959100665,2.228730408993357,2.228730408993357,20.746983784286634
1916-07-01,89.3,64.80838430091484,44.88363683288208,109.69202113379691,-20.392021133796923,20.392021133796923,20.650873617138817
1916-08-01,58.6,64.89727617384573,21.861324534528947,86.75860070837467,-28.15860070837467,28.15860070837467,20.537993407067294
1916-09-01,75.1,64.98456728263295,34.27987277555811,99.26444005819107,-24.16444005819107,24.16444005819107,20.513036663369107
1916-10-01,84.5,65.07031752734459,54.70326903045842,119.77358655780301,-35.27358655780301,35.27358655780301,20.651369456448823
1916-11-01,109.5,65.1545891738129,83.41878775736048,148.57337693117336,-39.07337693117337,39.07337693117337,20.855925072834616
1916-12-01,88.3,65.23743209495437,34.2193254732043,99.45675756815868,-11.156757568158675,11.156757568158675,20.78809969446467
1917-01-01,124.5,65.31891288603003,56.07166843329148,121.39058131932151,3.1094186806784876,3.1094186806784876,21.183633925724674
1917-02-01,119.9,65.3991161175301,62.725982217016295,128.1250983345464,-8.225098334546388,8.225098334546388,21.26893041029692
1917-03-01,158.0,65.47812022498962,69.45297135181238,134.931091576802,23.068908423197996,23.068908423197996,22.48331547623291
1917-04-01,124.6,65.55603880342831,65.36768378115686,130.92372258458516,-6.32372258458517,6.32372258458517,22.58526054356823
1917-05-01,190.2,65.6330239821811,113.93245843368304,179.56548241586415,10.63451758413585,10.63451758413585,23.112769418738974
1917-06-01,191.4,65.70925420614368,110.7810929032167,176.49034710936039,14.90965289063962,14.90965289063962,23.741076498879256
1917-07-01,199.7,65.78490425692826,109.07593590329962,174.8608401602279,24.83915983977211,24.83915983977211,24.662778331623816
1917-08-01,257.7,65.86017834688882,67.37697711230894,133.23715545919777,124.46284454080224,124.46284454080224,33.77743574439056
1917-09-01,215.6,65.9352914823707,131.72880956468538,197.66410104705608,17.935898952943916,17.935898952943916,34.05824050946692
1917-10-01,120.3,66.01045504411769,53.90844502333095,119.91890006744865,0.3810999325513649,0.3810999325513649,32.550537385791635
1917-11-01,160.7,66.08589956381586,18.596499587906475,84.68239915172234,76.01760084827767,76.01760084827767,34.3420066639008
1917-12-01,215.5,66.16188650582707,28.99196460787858,95.15385111370566,120.34614888629436,120.34614888629436,38.77508073739932
1918-01-01,160.0,66.23868895029342,56.30553581476933,122.54422476506275,37.45577523493725,37.45577523493725,38.8782904424526
1918-02-01,108.7,66.31656788395645,54.70197221128634,121.0185400952428,-12.318540095242788,12.318540095242788,38.95463316469764
1918-03-01,120.4,66.3957595352598,38.988854020814244,105.38461355607404,15.015386443925962,15.015386443925962,38.91556476514232
1918-04-01,134.1,66.4765182970183,37.87348998997036,104.35000828698867,29.74999171301134,29.74999171301134,39.16046852344355
1918-05-01,127.9,66.55910556947696,32.04340536633276,98.60251093580972,29.297489064190287,29.297489064190287,39.161418855619715
1918-06-01,99.0,66.64374112347274,42.60364408001334,109.24738520348608,-10.247385203486076,10.247385203486076,39.22014433152815
1918-07-01,179.5,66.73061515257804,42.18840981606407,108.9190249686421,70.58097503135788,70.58097503135788,40.7108618192977
1918-08-01,169.6,66.8199002083278,64.17734909873855,130.99724930706634,38.602750692933654,38.602750692933654,41.06333104025576
1918-09-01,133.2,66.91173647821003,58.78523419433467,125.6969706725447,7.503029327455295,7.503029327455295,41.030557256255534
1918-10-01,141.7,67.00624132975501,42.72004846076357,109.72628979051859,31.97371020948141,31.97371020948141,41.03348389872846
1918-11-01,139.0,67.10350263170916,50.650139153793255,117.75364178550242,21.24635821449759,21.24635821449759,40.95972345336889
1918-12-01,98.5,67.20357572191595,21.536541837502376,88.74011755941834,9.759882440581677,9.759882440581677,39.66325852589709
